respondent_id,xyz_vaccine,seasonal_vaccine
26987,0.07547909498888876,0.2102003343942653
26988,0.0452923361450658,0.14430307559874767
26989,0.2824978023504236,0.7756807146717332
26990,0.03385647720288036,0.13690591695866347
26991,0.3244934560864678,0.5116025745867641
26992,0.32711896635665333,0.508610676783368
26993,0.1178207129418827,0.7803422042913528
26994,0.1708533212784087,0.42229883159458986
26995,0.25858120579143606,0.4394267534133354
26996,0.30218113735270635,0.4471565683662099
26997,0.05902530903085265,0.11845646613371597
26998,0.07307374351534762,0.1156057077118917
26999,0.41827403806809194,0.5256624778934695
27000,0.0865301030210916,0.35947707185388916
27001,0.10210864242737532,0.7609039670721336
27002,0.05351166952826149,0.3833908995762214
27003,0.03712313514379289,0.10723403965244806
27004,0.10295761442699654,0.21705312565317517
27005,0.45512552641252296,0.6863569062986747
27006,0.719136398941265,0.8269283077304599
27007,0.04217074725645544,0.16814333865568357
27008,0.17319877394313246,0.14255971500965867
27009,0.07347333605060832,0.35791446930218374
27010,0.07567563387991849,0.1875821717466913
27011,0.12493401007211548,0.26747099728517043
27012,0.32705477701670327,0.4458180545502429
27013,0.09320470914519778,0.41262344380437
27014,0.06996417356492825,0.3356357228253896
27015,0.13810874669900533,0.27121907857059635
27016,0.14819879165040775,0.45335578543366417
27017,0.43700142027182115,0.7668771150146889
27018,0.06833486773251919,0.3058555946705226
27019,0.7852445597101406,0.9370746538580617
27020,0.23678263408253974,0.33027124612838593
27021,0.14482326263872008,0.46882159943677665
27022,0.16159994624494792,0.2669627492622633
27023,0.14587091828966223,0.2878644121792047
27024,0.09610120067318867,0.3743678173265106
27025,0.14505098348530468,0.14852470427629313
27026,0.0953979218808088,0.5257708223611042
27027,0.09674754191361351,0.7818542338305661
27028,0.27949828883359057,0.7875900637758791
27029,0.09627376334412271,0.2754484843983138
27030,0.165041758125719,0.3154107369850071
27031,0.2511300097446805,0.8190924893850103
27032,0.23782880320697752,0.5502462788943603
27033,0.24285548151102332,0.6363222537233504
27034,0.11944055693904974,0.6196523479905477
27035,0.08085375310316964,0.22262068944966837
27036,0.12320867318997586,0.6707699243525705
27037,0.52491486909846,0.6792964236599758
27038,0.03970953554751252,0.07684529354571792
27039,0.7523794813080159,0.9193664241215642
27040,0.2543002131576876,0.36910728818878114
27041,0.08566783269252508,0.5972942680576036
27042,0.1080858554536387,0.5986423241325557
27043,0.33940171054968943,0.6488473759543669
27044,0.03763534782949778,0.0921182001500432
27045,0.1292319981914577,0.5208566517761699
27046,0.0627546359999832,0.16884715165598901
27047,0.4495308056376399,0.4521853889170302
27048,0.13774305391711109,0.564988498127709
27049,0.37247000378245376,0.7414209980496447
27050,0.05926721670438351,0.47120117279232726
27051,0.11698770077301487,0.21459244786612922
27052,0.10170138408022768,0.255063708691654
27053,0.7359320266200975,0.9053786533543954
27054,0.05450772624997916,0.09657181979368719
27055,0.17715124853652928,0.8596570743728387
27056,0.08433894766910473,0.12780122286110626
27057,0.043969843830544496,0.08826766959549887
27058,0.8090239451909863,0.9245458953812533
27059,0.05764147455645033,0.16965098031611123
27060,0.043678553373251064,0.2650216426013299
27061,0.0909150562977471,0.4728502467586935
27062,0.10538343661783002,0.41592341711796
27063,0.09681052860162777,0.5413690269041551
27064,0.1927934101613467,0.5371956218958387
27065,0.08663022648953805,0.3891505129630662
27066,0.08737005694682753,0.5429734226336463
27067,0.4323957442092395,0.734619962382772
27068,0.7467000815920809,0.8931663158176684
27069,0.5831741158425718,0.9267469405512029
27070,0.054368879463420436,0.12142799052619575
27071,0.056231151310620266,0.11420380419403872
27072,0.19436611093168382,0.5550717562971291
27073,0.06267711698954613,0.8407403342297733
27074,0.07866309037922306,0.21114549405412186
27075,0.6556882957328147,0.8302717506308394
27076,0.45021597795717705,0.55564382540846
27077,0.05270460833207115,0.11886959806542104
27078,0.21583367755618393,0.7909372514087238
27079,0.34934638634707177,0.8622053360245246
27080,0.07226521915678887,0.2056625861422234
27081,0.09212265919241713,0.780008959508901
27082,0.18343056168088853,0.30506152438852163
27083,0.07913468900211083,0.32878053551153186
27084,0.6017901648968724,0.7084173388109847
27085,0.0381001778975104,0.09644595992072348
27086,0.06308783462786534,0.1566048136005154
27087,0.15561058825719096,0.307997637304407
27088,0.32233618781984125,0.6709936910620471
27089,0.16014848038829235,0.20980607027902465
27090,0.2220866128239151,0.671590150878825
27091,0.5076069084171199,0.447294519976594
27092,0.08104959780818145,0.22411877572982944
27093,0.2037036251609445,0.26349464841136094
27094,0.02992101257605378,0.1365961273262433
27095,0.09064651837592788,0.46485612500267215
27096,0.08889661852368387,0.20448528038755118
27097,0.5707936565292385,0.7666406156703742
27098,0.5572065755353653,0.8205232199471982
27099,0.15695177486299186,0.471192120426178
27100,0.13821812027294247,0.7497077927504883
27101,0.1263354169716723,0.5230263723636134
27102,0.11456946161093019,0.7192542655696786
27103,0.0428524695639622,0.13567619346485116
27104,0.15332144703749762,0.5009117910429083
27105,0.1170740484742278,0.5018736805711792
27106,0.491476008722944,0.7281343224383048
27107,0.48167084647772174,0.7134086873337294
27108,0.15895377393739094,0.5603637141911739
27109,0.09900331960234478,0.16853615211229572
27110,0.10756686875698321,0.39836883686674635
27111,0.06522238290173332,0.3435292517546003
27112,0.3369280058857754,0.5822938657614447
27113,0.06719009486655952,0.15580838797118135
27114,0.08465812494389195,0.45238483406089613
27115,0.4843359817270617,0.7141925847796532
27116,0.18865321594615664,0.8621063323244456
27117,0.04877811345428233,0.12393367854146313
27118,0.11016597037326346,0.47225025444781865
27119,0.07084595308360604,0.25614560995160945
27120,0.2691175250297752,0.905915699755379
27121,0.04853293230489704,0.6743252119503508
27122,0.07236084331825456,0.3582834800304251
27123,0.07234098448387752,0.19076414343390097
27124,0.06924920630837587,0.27091261017102597
27125,0.04787436735493446,0.10534994463114615
27126,0.24158777254237868,0.15854364093356244
27127,0.07475464907174341,0.13050128326532748
27128,0.13916017908711673,0.4083121526107817
27129,0.5307365478143026,0.4592419519723821
27130,0.08199898128200943,0.22493826569874306
27131,0.05074066895450216,0.14289771245925578
27132,0.5212193566097614,0.8975260907391199
27133,0.16771677660375983,0.5909858683289361
27134,0.6576177495915997,0.8668477004099816
27135,0.20836750701101384,0.520103652076373
27136,0.06671164812782174,0.4587627369011012
27137,0.07616753079401202,0.2101142268073333
27138,0.15711619698343973,0.4110406202437786
27139,0.1336382043754813,0.23022158639244542
27140,0.8265789643541568,0.8930265624323724
27141,0.6015939727785273,0.7517246681431817
27142,0.08154593412958944,0.21873671360582464
27143,0.279407320053168,0.4128945536925308
27144,0.08172514520238548,0.1328756127142117
27145,0.5287294769847078,0.6718778471699656
27146,0.09324244172599516,0.7984424922327209
27147,0.04702972769508212,0.1845054168642311
27148,0.1544685673128428,0.19710634040873956
27149,0.278793813839447,0.20941625256062135
27150,0.5698809345649,0.878686713363151
27151,0.14117147145244058,0.7197030571351504
27152,0.04753693882323911,0.18449253962344547
27153,0.16467226859109563,0.7156519086729922
27154,0.5807708198202317,0.8537543199687657
27155,0.12534567201949112,0.5940232002440329
27156,0.046675859053065455,0.277880267704004
27157,0.05514693860223856,0.5364537399613843
27158,0.07535348098783808,0.3620615614038136
27159,0.051919880435911565,0.16824515832471407
27160,0.22315347740544625,0.3015187191547495
27161,0.24825672867428084,0.5096216652891364
27162,0.2028748668569962,0.8885875510478172
27163,0.587800601399709,0.5512773729350345
27164,0.296117144864088,0.22755700745256258
27165,0.4455630429114718,0.6644993024798242
27166,0.2173517652544173,0.2977285164158528
27167,0.08672725978583372,0.43441612659438483
27168,0.17981861275262265,0.6750741741804351
27169,0.4913057441650903,0.6596236315337219
27170,0.26423697645611866,0.7859962334162263
27171,0.08510312791548089,0.22350487676529107
27172,0.08264770034997769,0.79651832262432
27173,0.29897469595832066,0.4997903970441364
27174,0.13393299810971304,0.17679659147461874
27175,0.07274884572528326,0.14791957257717356
27176,0.5545447681679316,0.9049618275864151
27177,0.6994278786811026,0.8140323856386238
27178,0.08795623800034358,0.2888606478254269
27179,0.0717237294803424,0.22991458608711743
27180,0.3501186323996075,0.4383681454413038
27181,0.04682409769776761,0.7690961836636643
27182,0.6400122317139292,0.8097552716517398
27183,0.06210647116768398,0.6134968750149159
27184,0.07712856455600159,0.4024114787622763
27185,0.5692758183302015,0.7813082477276063
27186,0.19934366466276102,0.7273230790059858
27187,0.09410174763548995,0.18216526877191325
27188,0.0786135711101042,0.418624184185531
27189,0.10388654002063569,0.6234259018889458
27190,0.4220453743813024,0.8485793353692176
27191,0.19360613820373052,0.889452414184963
27192,0.44042707360368827,0.7391578421992286
27193,0.02773109390414179,0.1945717257842913
27194,0.13846624344962072,0.44255208112658534
27195,0.06330994145973932,0.31140744067975434
27196,0.32061732841440843,0.3056202687806729
27197,0.08696975540469717,0.5366680704266196
27198,0.7531613176184015,0.942617893503575
27199,0.05942978508214535,0.30539670706377237
27200,0.2230252918971225,0.5923014844561875
27201,0.6478174561533716,0.8308607803469799
27202,0.07948032599967195,0.24199546781145168
27203,0.07297508415069164,0.18567835410095937
27204,0.039229454797544236,0.08852493024824389
27205,0.17468849797757732,0.4095178459800304
27206,0.14269550457600594,0.268511169561466
27207,0.4039994932389734,0.3124298396348351
27208,0.6259256111114563,0.7298378545545421
27209,0.08146354148307659,0.3281134328002781
27210,0.22245345952663906,0.3251267169692527
27211,0.15263988968739137,0.3505412848421323
27212,0.4406347424333659,0.8441148583894282
27213,0.4041524899194768,0.5636569601592719
27214,0.04126789919254861,0.10017450319478548
27215,0.1399630136014949,0.5919137343002783
27216,0.16883005186605873,0.7653610440714497
27217,0.10017256788911348,0.2678024646293425
27218,0.5495262050815335,0.8356334364207187
27219,0.49440074005511114,0.5679046264660524
27220,0.17936865792093581,0.390872095407126
27221,0.11655862490673777,0.6887056561714107
27222,0.17863869441916133,0.5056266008246556
27223,0.10497747754187725,0.669327778584815
27224,0.1841180004694816,0.5507469724941969
27225,0.19600078978640448,0.2656758025857012
27226,0.050452878049593114,0.19224108264131043
27227,0.09377754020370875,0.23035819378318678
27228,0.31507366746211496,0.7306760352138543
27229,0.4739611297955896,0.7904829661266394
27230,0.22407424568492937,0.9339293762445597
27231,0.4308836350491719,0.7628414189613465
27232,0.10087654223869881,0.4671554518992044
27233,0.2505258889483942,0.41379630886173785
27234,0.06247117170794187,0.128416013174991
27235,0.7336528548422213,0.9003497494821405
27236,0.12185464844035117,0.8518639387464154
27237,0.4192073452142253,0.6509438638006667
27238,0.25865083303220143,0.7193786679204279
27239,0.43600448442476675,0.2557905076785318
27240,0.10215284716129532,0.2915577990964259
27241,0.07052063948915045,0.1908681991601644
27242,0.15055032295494097,0.48153578402275615
27243,0.04723912156521291,0.16277934046135145
27244,0.05915573028210294,0.14490077763296016
27245,0.1461960450907442,0.4140505356894082
27246,0.605424102133499,0.86560982342316
27247,0.2036473776638476,0.9194872583822752
27248,0.1317967910832767,0.6610063285855035
27249,0.11367416894612335,0.4834910393369837
27250,0.07776720630624744,0.2352474109030391
27251,0.08648415074058985,0.42289506911998564
27252,0.2321216275351865,0.41752835798354887
27253,0.0965037416691003,0.8157784991694025
27254,0.8214393902073251,0.9305488125997236
27255,0.10275394041229009,0.23106008768377492
27256,0.636901973988974,0.9099547142391698
27257,0.3447432696097402,0.5290547673355027
27258,0.4655226055494514,0.7769160639905298
27259,0.5929829334043869,0.8003208185922269
27260,0.18643285058560435,0.4297480971083446
27261,0.09611462752395357,0.5516416143768524
27262,0.20613952581470366,0.4655796150278412
27263,0.12462043664749987,0.150188790068163
27264,0.07829820135823654,0.14377985727585962
27265,0.12005024909613582,0.3197831330832235
27266,0.21560064039357363,0.42663189859778794
27267,0.2400888230065668,0.674045339691088
27268,0.05445668586000079,0.1410557570577935
27269,0.4812406229721819,0.5385903445857702
27270,0.051419898002511684,0.14373570108510053
27271,0.08573279295974769,0.23703922570742197
27272,0.08582981134832396,0.41274879640795104
27273,0.05583668274040144,0.27924763981570366
27274,0.09875818942382635,0.3040652357254573
27275,0.18049393491140145,0.41097776114134915
27276,0.06688505243549872,0.2328219453139449
27277,0.05980284924379061,0.8467619091067142
27278,0.1435377859799213,0.3635468838703853
27279,0.07449122681172864,0.33865870088304084
27280,0.4599582672875466,0.5555195010917666
27281,0.07136539620644221,0.33152609653836157
27282,0.10724094454367931,0.8417610462831072
27283,0.04743849845474541,0.14851244523071044
27284,0.3197122054647396,0.5684186632019601
27285,0.12453061289941605,0.47274510863591424
27286,0.14562958470319454,0.3731493514030444
27287,0.2184882403401024,0.573847944960113
27288,0.43618801488800746,0.724711919736314
27289,0.3739259678420686,0.5219519469949652
27290,0.052597189108108504,0.1131296915285768
27291,0.6438043098344364,0.8552064770350881
27292,0.07139633320725552,0.5517580068958776
27293,0.10994225706536864,0.9057495908740247
27294,0.04773621757629837,0.10901726440416622
27295,0.20861171737423806,0.7955810437497007
27296,0.09997059729788679,0.7329513107432779
27297,0.08708982060944209,0.7238346361645289
27298,0.09172483743360281,0.3821546961421568
27299,0.21635085709626034,0.6085931482093894
27300,0.1648603696382032,0.8616599481188569
27301,0.031321866512235036,0.07864290185185527
27302,0.11510695339359704,0.7249817364090932
27303,0.09042548414615195,0.23815854563350616
27304,0.1159758757208499,0.7833414108739816
27305,0.05733716560790228,0.10028789709027854
27306,0.10232937656598343,0.454677580539436
27307,0.7742040466935111,0.8596018242974925
27308,0.1536186270857371,0.27143836492021856
27309,0.6256592038572485,0.9243707717716291
27310,0.054731199203691204,0.24914496682183077
27311,0.103843363389412,0.21261298388432226
27312,0.12318785284949058,0.47043186352590416
27313,0.0741604420496779,0.18788730670604867
27314,0.05266795127754805,0.10210127975222495
27315,0.08894447933376055,0.2581225464880884
27316,0.3765485387971002,0.6949250822475154
27317,0.15265518022690225,0.3046108762287616
27318,0.17262675381935222,0.31513315467270775
27319,0.31223354002883613,0.8191969948003428
27320,0.4634641866269975,0.6586595250027462
27321,0.055625246135524525,0.6380621586941494
27322,0.25677610590765393,0.22273706326942203
27323,0.1005328653562139,0.4861216922272347
27324,0.47514329530192273,0.6261275671045256
27325,0.6566930649259762,0.8987411701762344
27326,0.20302015376442092,0.6441183333460148
27327,0.20950724555465947,0.37153329602869484
27328,0.30511085388116416,0.45049620295531345
27329,0.09869845865177201,0.22670696271739374
27330,0.05859381197508229,0.5896457018987177
27331,0.08607405696654283,0.18956372784632838
27332,0.2742448899323674,0.8847702078282644
27333,0.5982739514879485,0.735683040752564
27334,0.04368472334553908,0.09847444723562625
27335,0.14728826153896682,0.1830647832252114
27336,0.0722766160956553,0.18429395875981155
27337,0.24158175700554566,0.710359875701007
27338,0.14423258009345793,0.30573375435751854
27339,0.3245652004224794,0.328654380661746
27340,0.03147485244714698,0.19012895896538692
27341,0.1552727910347483,0.5991585867159789
27342,0.11348666248898344,0.5422099020024614
27343,0.05448705567617933,0.1012952972823497
27344,0.23260258101973263,0.45449499905803603
27345,0.10285317129167741,0.2394805594987828
27346,0.6451569062489244,0.8909935050999517
27347,0.6379115778749338,0.8522052992843007
27348,0.07916445124037529,0.23901580281944082
27349,0.0718736006589434,0.27549225582390696
27350,0.1799991342646453,0.8579904046027148
27351,0.556481719667722,0.7636090911356508
27352,0.1511269750245642,0.25075710972042553
27353,0.06823861843012212,0.22108775480921802
27354,0.2240066836411503,0.6842027443161559
27355,0.30186456089087055,0.3646995676877456
27356,0.23605760206675688,0.689827974522829
27357,0.05318070333014628,0.31710339446927416
27358,0.15590001939778617,0.5995608935453857
27359,0.32354298606724785,0.6450093722285266
27360,0.16687074404311267,0.5885258717772781
27361,0.07084467271422049,0.8592785290554789
27362,0.21205308168606354,0.5115213142167238
27363,0.11903993379495392,0.2190723053573856
27364,0.11562657667375063,0.37430360445697536
27365,0.2265202286641716,0.5330986777928426
27366,0.43277565801161966,0.6363874812442553
27367,0.2871837596211751,0.5498131618820832
27368,0.09136896159114308,0.5805746485179827
27369,0.06466512604486262,0.12661090347602563
27370,0.07790349142910381,0.7927541467306065
27371,0.3022876351736673,0.4308355952314339
27372,0.06313090549866669,0.17986086332042306
27373,0.7375417227059855,0.765257924708231
